RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,DateofCalculation
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93041,41,1993,10,25,0926,-9,30,D,49.3540,-0.1677,49.3570,-0.1227,27E9,21,V,C9341,1,1,C,3.5000,-9,-9,3059,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93042,42,1993,10,25,1315,-9,30,D,49.5717,0.0580,49.6000,0.0757,28F0,24,V,C9342,1,1,C,3.5000,-9,-9,3076,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93043,43,1993,10,25,1418,-9,30,D,49.6187,0.0550,49.6393,0.0843,28F0,29,V,C9343,1,1,C,3.5000,-9,-9,3226,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93044,44,1993,10,26,0820,-9,30,D,49.8423,0.2197,49.8393,0.1717,28F0,37,V,C9344,1,1,C,3.5000,-9,-9,3388,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93045,45,1993,10,26,1024,-9,30,D,50.0070,0.1050,50.0167,0.1423,29F0,45,V,C9345,1,1,C,3.5000,-9,-9,2911,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93046,46,1993,10,26,1253,-9,30,D,49.9030,-0.1030,49.9050,-0.0590,28E9,44,V,C9346,1,1,C,3.5000,-9,-9,2887,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93047,47,1993,10,26,1452,-9,30,D,49.8343,-0.3000,49.8363,-0.2530,28E9,44,V,C9347,1,1,C,3.5000,-9,-9,3247,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93048,48,1993,10,27,0800,-9,30,D,49.6520,-0.1687,49.6510,-0.2090,28E9,40,V,C9348,1,1,C,3.5000,-9,-9,3236,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C93049,49,1993,10,27,0945,-9,30,D,49.5540,-0.3333,49.5550,-0.2903,28E9,33,V,C9349,1,1,C,3.5000,-9,-9,2770,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94001,1,1994,10,1,0731,-9,30,D,50.7913,1.5560,50.7707,1.5580,30F1,27,V,C941,1,1,C,3.5000,-9,-9,2603,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94002,2,1994,10,1,0927,-9,30,D,50.9363,1.6540,50.9197,1.6247,30F1,31,V,C942,1,1,C,3.5000,-9,-9,2630,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94003,3,1994,10,1,1248,-9,30,D,51.1227,2.1923,51.1413,2.2257,31F2,26,V,C943,1,1,C,3.5000,-9,-9,3216,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94004,4,1994,10,1,1418,-9,30,D,51.1833,2.3853,51.2050,2.4000,31F2,21,V,C944,1,1,C,3.5000,-9,-9,2929,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94005,5,1994,10,1,1533,-9,30,D,51.1353,2.3540,51.1383,2.3883,31F2,20,V,C945,1,1,C,3.5000,-9,-9,2503,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94006,6,1994,10,1,1651,-9,30,D,51.1000,2.2383,51.0893,2.1923,31F2,29,V,C946,1,1,C,3.5000,-9,-9,3112,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94007,7,1994,10,2,0717,-9,30,D,51.0333,1.8257,51.0207,1.7923,31F1,36,V,C947,1,1,C,3.5000,-9,-9,2581,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94008,8,1994,10,2,0836,-9,30,D,51.1060,1.8737,51.1010,1.8413,31F1,37,V,C948,1,1,C,3.5000,-9,-9,2396,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94009,9,1994,10,2,1033,-9,30,D,51.2343,1.6707,51.2090,1.6667,31F1,51,V,C949,1,1,C,3.5000,-9,-9,2270,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94010,10,1994,10,2,1305,-9,30,D,51.0500,1.4873,51.0343,1.4520,31F1,57,V,C9410,1,1,C,3.5000,-9,-9,3056,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94011,11,1994,10,2,1512,-9,30,D,50.8363,1.3247,50.8560,1.3570,30F1,30,V,C9411,1,1,C,3.5000,-9,-9,3276,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94012,12,1994,10,4,1111,-9,30,D,50.6677,1.0353,50.6560,1.0000,30F1,55,V,C9412,1,1,C,3.5000,-9,-9,2744,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94013,13,1994,10,4,1301,-9,32,D,50.5373,0.8737,50.5413,0.9227,30F0,40,V,C9413,1,1,C,3.5000,-9,-9,3492,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94014,14,1994,10,4,1455,-9,30,D,50.5580,0.6580,50.5590,0.6923,30F0,46,V,C9414,1,1,C,3.5000,-9,-9,2478,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94015,15,1994,10,4,1729,-9,30,D,50.7833,0.8423,50.7923,0.8737,30F0,38,V,C9415,1,1,C,3.5000,-9,-9,2687,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94016,16,1994,10,5,0629,-9,30,D,50.8727,0.8247,50.8560,0.7863,30F0,15,V,C9416,1,1,C,3.5000,-9,-9,3459,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94017,17,1994,10,5,0813,-9,30,D,50.8020,0.5747,50.7903,0.5383,30F0,18,V,C9417,1,1,C,3.5000,-9,-9,2848,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94018,18,1994,10,5,1049,-9,30,D,50.5403,0.3727,50.5333,0.3247,30F0,57,V,C9418,1,1,C,3.5000,-9,-9,3541,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94019,19,1994,10,5,1252,-9,30,D,50.5413,0.0207,50.5423,0.0560,30F0,69,V,C9419,1,1,C,3.5000,-9,-9,2596,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94020,20,1994,10,5,1430,-9,30,D,50.5393,-0.1833,50.5520,-0.1413,30E9,66,V,C9420,1,1,C,3.5000,-9,-9,2817,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94021,21,1994,10,5,1639,-9,30,D,50.7540,-0.1080,50.7580,-0.0580,30E9,20,V,C9421,1,1,C,3.5000,-9,-9,3591,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94022,22,1994,10,6,0611,-9,30,D,50.7707,-0.2530,50.7590,-0.2903,30E9,14,V,C9422,1,1,C,3.5000,-9,-9,2960,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94023,23,1994,10,6,0835,-9,30,D,50.5687,-0.4413,50.5560,-0.4717,30E9,71,V,C9423,1,1,C,3.5000,-9,-9,2288,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94024,24,1994,10,6,1048,-9,30,D,50.5207,-0.7040,50.5050,-0.7500,30E9,32,V,C9424,1,1,C,3.5000,-9,-9,3486,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94025,25,1994,10,6,1243,-9,30,D,50.5227,-0.9510,50.5217,-0.9187,30E9,34,V,C9425,1,1,C,3.5000,-9,-9,2245,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94026,26,1994,10,6,1421,-9,30,D,50.4227,-1.1383,50.4353,-1.1090,29E8,39,V,C9426,1,1,C,3.5000,-9,-9,2191,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94027,27,1994,10,6,1618,-9,30,D,50.4697,-0.9060,50.4717,-0.8590,29E9,32,V,C9427,1,1,C,3.5000,-9,-9,3214,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94028,28,1994,10,7,0608,-9,30,D,50.4363,-0.6187,50.4197,-0.6570,29E9,64,V,C9428,1,1,C,3.5000,-9,-9,3483,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94029,29,1994,10,7,0828,-9,30,D,50.3080,-0.2737,50.3030,-0.3040,29E9,49,V,C9429,1,1,C,3.5000,-9,-9,2213,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94030,30,1994,10,7,0941,-9,30,D,50.3383,-0.1687,50.3257,-0.1913,29E9,57,V,C9430,1,1,C,3.5000,-9,-9,2194,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94031,31,1994,10,7,1104,-9,30,D,50.3530,0.0177,50.3560,0.0667,29F0,61,V,C9431,1,1,C,3.5000,-9,-9,3472,250,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94032,32,1994,10,7,1343,-9,30,D,50.3000,0.4070,50.3050,0.4550,29F0,51,V,C9432,1,1,C,3.5000,-9,-9,3440,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94033,33,1994,10,7,1531,-9,20,D,50.3383,0.6050,50.3520,0.6403,29F0,41,V,C9433,1,1,C,3.5000,-9,-9,2905,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94034,34,1994,10,7,1644,-9,30,D,50.3833,0.7737,50.3843,0.8187,29F0,41,V,C9434,1,1,C,3.5000,-9,-9,2952,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94035,35,1994,10,8,0627,-9,30,D,50.3020,1.1707,50.3090,1.2050,29F1,32,V,C9435,1,1,C,3.5000,-9,-9,2802,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94036,36,1994,10,8,0812,-9,30,D,50.4207,1.3500,50.4393,1.3923,29F1,27,V,C9436,1,1,C,3.5000,-9,-9,4080,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94037,37,1994,10,8,0906,-9,30,D,50.4383,1.4187,50.4580,1.4393,29F1,29,V,C9437,1,1,C,3.5000,-9,-9,2919,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94038,38,1994,10,8,1031,-9,30,D,50.5727,1.4333,50.6040,1.4540,30F1,34,V,C9438,1,1,C,3.5000,-9,-9,3718,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94039,39,1994,10,10,1328,-9,30,D,50.6863,1.5237,50.6590,1.5373,30F1,31,V,C9439,1,1,C,3.5000,-9,-9,2720,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94040,40,1994,10,10,1446,-9,30,D,50.6010,1.5207,50.5727,1.5080,30F1,31,V,C9440,1,1,C,3.5000,-9,-9,2866,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94041,41,1994,10,10,1613,-9,30,D,50.4207,1.5363,50.4413,1.5333,29F1,20,V,C9441,1,1,C,3.5000,-9,-9,2617,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94042,42,1994,10,11,0606,-9,30,D,49.8413,0.2080,49.8383,0.1540,28F0,35,V,C9442,1,1,C,3.5000,-9,-9,4100,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94043,43,1994,10,11,0804,-9,30,D,49.9010,-0.1060,49.9060,-0.0697,28E9,42,V,C9443,1,1,C,3.5000,-9,-9,2895,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94044,44,1994,10,11,1105,-9,20,D,50.2353,-0.0550,50.2363,-0.0863,29E9,57,V,C9444,1,1,C,3.5000,-9,-9,2141,200,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94045,45,1994,10,11,1331,-9,30,D,50.0197,0.1727,50.0167,0.1353,29F0,44,V,C9445,1,1,C,3.5000,-9,-9,2910,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94046,46,1994,10,11,1513,-9,30,D,50.0893,0.3413,50.0873,0.2903,29F0,44,V,C9446,1,1,C,3.5000,-9,-9,3703,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94047,47,1994,10,11,1702,-9,30,D,50.1040,0.5413,50.1060,0.5883,29F0,41,V,C9447,1,1,C,3.5000,-9,-9,3229,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94048,48,1994,10,12,0606,-9,30,D,50.1550,0.9590,50.1393,0.9090,29F0,35,V,C9448,1,1,C,3.5000,-9,-9,3931,150,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94049,49,1994,10,12,0802,-9,30,D,50.1903,1.1580,50.2090,1.1893,29F1,27,V,C9449,1,1,C,3.5000,-9,-9,3081,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94050,50,1994,10,12,0935,-9,30,D,50.2010,1.3863,50.2040,1.4247,29F1,20,V,C9450,1,1,C,3.5000,-9,-9,3014,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94051,51,1994,10,12,1108,-9,30,D,50.0873,1.3580,50.1050,1.4010,29F1,13,V,C9451,1,1,C,3.5000,-9,-9,3408,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94052,52,1994,10,12,1302,-9,30,D,49.9923,1.2040,49.9833,1.1687,28F1,20,V,C9452,1,1,C,3.5000,-9,-9,3208,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
HH,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C94053,53,1994,10,12,1406,-9,30,D,50.0167,1.0903,50.0060,1.0530,29F1,29,V,C9453,1,1,C,3.5000,-9,-9,2952,100,18,-9,2.0000,200,-9.0,-9.0,32,-9.0000,300,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20170914
