Campagne;Annee;Trait;Mois;Strate;SurfaceBalayee;Lat;Long;ProfMoy
CGFS;2015;14;09;29F0;0.0588;50.2964;0.3981;NA
CGFS;2015;15;09;30F1;0.0433;50.5802;1.4347;NA
CGFS;2015;16;09;30F1;0.0529;50.6834;1.5326;NA
CGFS;2015;17;09;29F1;0.0455;50.4823;1.5374;NA
CGFS;2015;18;09;30F1;0.0539;50.5950;1.5210;NA
CGFS;2015;19;09;29F1;0.0528;50.4414;1.4216;NA
CGFS;2015;20;09;29F1;0.0449;50.4156;1.3385;NA
CGFS;2015;21;09;29F1;0.0539;50.3068;1.1834;NA
CGFS;2015;22;09;29F1;0.0517;50.2192;1.1934;NA
CGFS;2015;23;09;29F1;0.0483;50.1098;1.4027;NA
CGFS;2015;24;09;29F1;0.0525;50.2101;1.4349;NA
CGFS;2015;25;09;28F1;0.0471;49.9894;1.1782;NA
CGFS;2015;26;09;29F1;0.0461;50.0088;1.0319;NA
CGFS;2015;27;09;29F0;0.0485;50.1478;0.9188;NA
CGFS;2015;28;09;28F0;0.0473;49.9832;0.8366;NA
CGFS;2015;29;09;28F0;0.0374;49.9837;0.7890;NA
CGFS;2015;30;09;29F0;0.0466;50.1117;0.5935;NA
CGFS;2015;31;09;29F0;0.0473;50.0930;0.3281;NA
CGFS;2015;32;09;28F0;0.0458;49.8677;0.3654;NA
CGFS;2015;33;09;28F0;0.0475;49.8965;0.5267;NA
CGFS;2015;34;09;29F0;0.0436;50.0187;0.1708;NA
CGFS;2015;35;09;28F0;0.0551;49.8454;0.2001;NA
CGFS;2015;36;09;28E9;0.0281;49.9033;-0.1260;NA
CGFS;2015;37;09;28E9;0.0409;49.8333;-0.3156;NA
CGFS;2015;38;10;28E9;0.0485;49.7840;-0.5064;NA
CGFS;2015;39;10;28E9;0.0482;49.6534;-0.1556;NA
CGFS;2015;40;10;28F0;0.0450;49.6427;0.0840;NA
CGFS;2015;41;10;27E9;0.0492;49.3585;-0.1629;NA
CGFS;2015;42;10;27E9;0.0557;49.4375;-0.2195;NA
CGFS;2015;43;10;28E9;0.0490;49.5568;-0.3444;NA
CGFS;2015;44;10;28E9;0.0528;49.6591;-0.6459;NA
CGFS;2015;45;10;28E9;0.0397;49.9655;-0.5724;NA
CGFS;2015;46;10;29E9;0.0386;50.0996;-0.4156;NA
CGFS;2015;47;10;29E9;0.0429;50.0754;-0.6183;NA
CGFS;2015;48;10;29E9;0.0491;50.2385;-0.1007;NA
CGFS;2015;49;10;29F0;0.0522;50.3552;0.0160;NA
CGFS;2015;50;10;29E9;0.0508;50.3433;-0.1669;NA
CGFS;2015;51;10;30E9;0.0323;50.5586;-0.1313;NA
CGFS;2015;52;10;30F0;0.0467;50.6197;0.1373;NA
CGFS;2015;53;10;30E9;0.0498;50.7561;-0.1187;NA
CGFS;2015;54;10;30E9;0.0502;50.7600;-0.2793;NA
CGFS;2015;55;10;30E9;0.0532;50.5578;-0.4945;NA
CGFS;2015;56;10;29E9;0.0488;50.4429;-0.5985;NA
CGFS;2015;57;10;30E9;0.0420;50.5314;-0.6871;NA
CGFS;2015;58;10;30E9;0.0513;50.5140;-0.7458;NA
CGFS;2015;59;10;29E9;0.0489;50.2866;-0.8963;NA
CGFS;2015;60;10;30E9;0.0528;50.5277;-0.9386;NA
CGFS;2015;64;10;27E9;0.0582;49.4723;-0.3245;NA
CGFS;2015;65;10;27E9;0.0537;49.4611;-0.4604;NA
CGFS;2015;66;10;27E9;0.0569;49.4207;-0.6041;NA
CGFS;2015;67;10;27E9;0.0524;49.4563;-0.6157;NA
CGFS;2015;68;10;27E9;0.0550;49.4487;-0.8828;NA
CGFS;2015;69;10;27E9;0.0556;49.4225;-0.9420;NA
CGFS;2015;70;10;27E8;0.0554;49.4318;-1.0849;NA
CGFS;2015;71;10;28E9;0.0430;49.5869;-0.9241;NA
CGFS;2016;1;09;30F1;0.0529;50.7949;1.5649;NA
CGFS;2016;2;09;30F1;0.0530;50.9165;1.6173;NA
CGFS;2016;3;09;30F1;0.0565;50.8351;1.3275;NA
CGFS;2016;4;09;30F1;0.0587;50.9635;1.0844;NA
CGFS;2016;5;09;30F1;0.0645;50.6604;1.0034;NA
CGFS;2016;6;09;30F0;0.0553;50.7868;0.8501;NA
CGFS;2016;7;09;30F0;0.0411;50.8746;0.8307;NA
CGFS;2016;8;09;30F0;0.0518;50.8050;0.5817;NA
CGFS;2016;9;09;30F0;0.0611;50.5620;0.7374;NA
CGFS;2016;10;09;30F0;0.0627;50.5458;0.9254;NA
CGFS;2016;11;09;29F0;0.0628;50.3863;0.8001;NA
CGFS;2016;12;09;29F0;0.0559;50.3548;0.6270;NA
CGFS;2016;13;09;29F0;0.0580;50.3002;0.4093;NA
CGFS;2016;14;09;29F0;0.0635;50.1073;0.5566;NA
CGFS;2016;15;09;29F1;0.0547;50.4260;1.3539;NA
CGFS;2016;16;09;29F1;0.0546;50.4498;1.4279;NA
CGFS;2016;17;09;29F1;0.0538;50.4862;1.5372;NA
CGFS;2016;18;09;30F1;0.0566;50.5754;1.5139;NA
CGFS;2016;19;09;30F1;0.0533;50.6611;1.5423;NA
CGFS;2016;20;09;30F1;0.0566;50.5838;1.4375;NA
CGFS;2016;21;09;29F1;0.0579;50.3198;1.2261;NA
CGFS;2016;22;09;29F1;0.0492;50.2093;1.4323;NA
CGFS;2016;23;09;29F1;0.0495;50.1147;1.4057;NA
CGFS;2016;24;09;28F1;0.0504;50.0077;1.2166;NA
CGFS;2016;25;09;29F1;0.0495;50.1915;1.1704;NA
CGFS;2016;26;09;29F0;0.0555;50.1481;0.9217;NA
CGFS;2016;27;09;29F1;0.0500;50.0185;1.0891;NA
CGFS;2016;28;09;28F0;0.0509;49.9842;0.8411;NA
CGFS;2016;29;09;28F0;0.0564;49.9049;0.5821;NA
CGFS;2016;30;09;28F0;0.0536;49.8687;0.3602;NA
CGFS;2016;31;09;28F0;0.0543;49.8403;0.1597;NA
CGFS;2016;32;09;29F0;0.0552;50.3080;0.4542;NA
CGFS;2016;33;09;30F0;0.0641;50.5480;0.3846;NA
CGFS;2016;34;09;30F0;0.0626;50.5488;0.0670;NA
CGFS;2016;35;09;29F0;0.0592;50.3562;0.0067;NA
CGFS;2016;36;09;29E9;0.0578;50.2356;-0.1059;NA
CGFS;2016;37;10;29F0;0.0558;50.1022;0.3871;NA
CGFS;2016;38;10;29F0;0.0494;50.0188;0.1719;NA
CGFS;2016;39;10;28E9;0.0592;49.9104;-0.0600;NA
CGFS;2016;40;10;28E9;0.0622;49.8394;-0.2510;NA
CGFS;2016;41;10;28E9;0.0530;49.7841;-0.5082;NA
CGFS;2016;42;10;27E9;0.0549;49.4519;-0.1771;NA
CGFS;2016;43;10;27E9;0.0500;49.3609;-0.1123;NA
CGFS;2016;44;10;28F0;0.0567;49.6445;0.0871;NA
CGFS;2016;45;10;28E9;0.0522;49.6529;-0.1932;NA
CGFS;2016;46;10;28E9;0.0563;49.5586;-0.3321;NA
CGFS;2016;47;10;27E9;0.0563;49.4721;-0.3241;NA
CGFS;2016;48;10;27E9;0.0545;49.4568;-0.3931;NA
CGFS;2016;49;10;27E9;0.0526;49.4148;-0.5403;NA
CGFS;2016;50;10;27E9;0.0568;49.4560;-0.6213;NA
CGFS;2016;51;10;28E9;0.0569;49.6599;-0.6499;NA
CGFS;2016;52;10;28E9;0.0546;49.5312;-0.9727;NA
CGFS;2016;53;10;27E9;0.0575;49.4525;-0.9248;NA
CGFS;2016;54;10;27E9;0.0515;49.4225;-0.9392;NA
CGFS;2016;55;10;27E8;0.0532;49.4263;-1.0690;NA
CGFS;2016;59;10;29E9;0.0585;50.0306;-0.8812;NA
CGFS;2016;60;10;28E9;0.0623;49.9994;-0.7722;NA
CGFS;2016;61;10;28E9;0.0432;49.9593;-0.6401;NA
CGFS;2016;62;10;29E9;0.0576;50.0783;-0.4896;NA
CGFS;2016;63;10;29E9;0.0591;50.3328;-0.2120;NA
CGFS;2016;64;10;30E9;0.0589;50.5556;-0.1451;NA
CGFS;2016;65;10;30E9;0.0495;50.7620;-0.0708;NA
CGFS;2016;66;10;30E9;0.0511;50.7672;-0.2234;NA
CGFS;2016;67;10;30E9;0.0645;50.5667;-0.4702;NA
CGFS;2016;68;10;29E9;0.0546;50.4316;-0.6376;NA
CGFS;2016;69;10;30E9;0.0571;50.5141;-0.7528;NA
CGFS;2016;70;10;30E9;0.0575;50.5269;-0.9254;NA
CGFS;2016;72;10;29E9;0.0617;50.2879;-0.8540;NA
CGFS;2016;73;10;29E9;0.0649;50.0757;-0.6146;NA
CGFS;2017;1;10;30F1;0.0494;50.7659;1.5579;10.0
CGFS;2017;2;10;30F1;0.0705;50.9190;1.6225;28.0
CGFS;2017;3;10;30F1;0.0496;50.8657;1.3483;32.0
CGFS;2017;4;10;30F1;0.0680;50.9589;1.0844;29.0
CGFS;2017;5;10;30F1;0.0610;50.6612;1.0080;43.0
CGFS;2017;6;10;30F0;0.0571;50.7961;0.8752;41.0
CGFS;2017;7;10;30F0;0.0554;50.8758;0.9194;33.0
CGFS;2017;8;10;30F0;0.0501;50.8032;0.5762;15.0
CGFS;2017;9;10;30F0;0.0585;50.5627;0.6699;40.0
CGFS;2017;10;10;30F0;0.0558;50.5349;0.8818;33.0
CGFS;2017;11;10;29F0;0.0576;50.3859;0.7979;40.0
CGFS;2017;12;10;29F0;0.0573;50.3576;0.6425;42.0
CGFS;2017;14;10;30F1;0.0543;50.5796;1.4347;27.0
CGFS;2017;15;10;30F1;0.0565;50.6573;1.5432;21.0
CGFS;2017;16;10;29F1;0.0543;50.4424;1.3799;30.0
CGFS;2017;17;10;29F1;0.0538;50.4760;1.4435;32.0
CGFS;2017;18;10;29F1;0.0465;50.4881;1.5384;18.0
CGFS;2017;19;10;30F1;0.0394;50.5946;1.5217;26.0
CGFS;2017;20;10;29F1;0.0556;50.3071;1.1854;31.0
CGFS;2017;21;10;29F1;0.0524;50.1913;1.1707;22.0
CGFS;2017;22;10;28F1;0.0490;50.0062;1.2156;17.0
CGFS;2017;23;10;29F1;0.0485;50.1149;1.4061;16.0
CGFS;2017;24;10;29F1;0.0468;50.2104;1.4324;19.0
CGFS;2017;25;10;29F0;0.0568;50.1462;0.9078;32.0
CGFS;2017;27;10;28F0;0.0537;49.9846;0.8444;30.0
CGFS;2017;28;10;28F0;0.0581;49.9049;0.5842;31.0
CGFS;2017;29;10;28F0;0.0572;49.8768;0.4239;32.0
CGFS;2017;30;10;29F0;0.0594;50.1077;0.5567;36.0
CGFS;2017;31;10;29F0;0.0589;50.0932;0.3290;37.0
CGFS;2017;32;10;29F0;0.0584;50.0142;0.1346;37.0
CGFS;2017;33;10;28F0;0.0563;49.8463;0.2053;32.0
CGFS;2017;34;10;28F0;0.0546;49.6407;0.0811;29.0
CGFS;2017;35;10;27E9;0.0528;49.3594;-0.1594;18.0
CGFS;2017;36;10;27E9;0.0534;49.4391;-0.2159;30.0
CGFS;2017;37;10;28E9;0.0545;49.5567;-0.3488;26.0
CGFS;2017;38;10;28E9;0.0514;49.6533;-0.1576;33.0
CGFS;2017;39;10;28E9;0.0571;49.9106;-0.0617;43.0
CGFS;2017;40;10;30F0;0.0643;50.5477;0.3815;51.0
CGFS;2017;42;10;30E9;0.0514;50.7565;-0.1111;17.0
CGFS;2017;43;10;30E9;0.0472;50.7661;-0.2372;16.0
CGFS;2017;44;10;27E9;0.0524;49.4701;-0.2752;38.0
CGFS;2017;45;10;27E9;0.0562;49.4159;-0.5504;26.0
CGFS;2017;46;10;28E9;0.0612;49.6601;-0.6955;39.0
CGFS;2017;47;10;28E9;0.0569;49.7842;-0.5057;40.0
CGFS;2017;48;10;28E9;0.0602;49.8341;-0.3081;41.0
CGFS;2017;49;10;30F0;0.0598;50.5470;0.0607;65.0
CGFS;2017;50;10;30E9;0.0645;50.5589;-0.1252;65.0
CGFS;2017;51;10;29E9;0.0592;50.3341;-0.2094;52.0
CGFS;2017;52;10;29E9;0.0607;50.2376;-0.0943;51.0
CGFS;2017;53;10;29E9;0.0628;50.0851;-0.4643;46.0
CGFS;2017;54;10;30E9;0.0604;50.5813;-0.4261;64.0
CGFS;2017;55;10;29E9;0.0589;50.4439;-0.5941;67.0
CGFS;2017;56;10;30E9;0.0498;50.5276;-0.9400;30.0
CGFS;2017;62;10;28E9;0.0552;49.9598;-0.6401;50.0
CGFS;2017;63;10;29E9;0.0579;50.0746;-0.6308;50.0
CGFS;2017;64;10;27E8;0.0560;49.4249;-1.0589;21.0
CGFS;2017;67;10;28E9;0.0402;49.5875;-0.9325;33.0
CGFS;2017;68;10;27E9;0.0515;49.4242;-0.9885;20.0
CGFS;2017;69;10;27E9;0.0538;49.4566;-0.3769;30.0
CGFS;2017;70;10;27E9;0.0539;49.4547;-0.6062;28.0
CGFS;2017;71;10;27E9;0.0579;49.4483;-0.8792;28.0
CGFS;2018;5;09;30E9;0.0496;50.5249;-0.8833;26.0
CGFS;2018;6;09;30E9;0.0476;50.5286;-0.7018;26.0
CGFS;2018;7;09;29E9;0.0481;50.4452;-0.5899;67.0
CGFS;2018;8;09;29E9;0.0457;50.2848;-0.9098;71.0
CGFS;2018;9;09;29E9;0.0546;50.0197;-0.9526;60.0
CGFS;2018;11;09;29E9;0.0381;50.0818;-0.5631;53.0
CGFS;2018;12;09;28E9;0.0656;49.9647;-0.5803;53.0
CGFS;2018;13;09;29E9;0.0478;50.0799;-0.4835;49.0
CGFS;2018;14;09;30E9;0.0529;50.5648;-0.4761;65.0
CGFS;2018;15;09;30E9;0.0505;50.7606;-0.2757;15.0
CGFS;2018;16;09;30E9;0.0406;50.7629;-0.0702;17.0
CGFS;2018;17;09;30E9;0.0624;50.5601;-0.1271;67.0
CGFS;2018;18;09;29E9;0.0514;50.3353;-0.2058;50.0
CGFS;2018;19;10;29F0;0.0420;50.0128;0.1263;38.0
CGFS;2018;20;10;28F0;0.0498;49.8393;0.1505;30.0
CGFS;2018;21;10;28E9;0.0520;49.9105;-0.0636;40.0
CGFS;2018;22;10;28E9;0.0469;49.8398;-0.2515;43.0
CGFS;2018;23;10;28E9;0.0423;49.7851;-0.4646;43.0
CGFS;2018;24;10;28E9;0.0421;49.5874;-0.9277;32.0
CGFS;2018;25;10;27E9;0.0308;49.4525;-0.9279;22.0
CGFS;2018;26;10;27E9;0.0491;49.4225;-0.9391;21.0
CGFS;2018;27;10;27E8;0.0416;49.4301;-1.0742;19.0
CGFS;2018;30;10;28E9;0.0299;49.6604;-0.6994;44.0
CGFS;2018;31;10;28E9;0.0421;49.5570;-0.3455;26.0
CGFS;2018;32;10;27E9;0.0399;49.4588;-0.4403;26.0
CGFS;2018;33;10;27E9;0.0382;49.4149;-0.5489;25.0
CGFS;2018;34;10;27E9;0.0399;49.4562;-0.6226;26.0
CGFS;2018;35;10;27E9;0.0489;49.4502;-0.1787;29.0
CGFS;2018;36;10;27E9;0.0440;49.3596;-0.1521;16.0
CGFS;2018;37;10;27E9;0.0490;49.4715;-0.3120;36.0
CGFS;2018;38;10;28E9;0.0447;49.6527;-0.1640;33.0
CGFS;2018;40;10;28F0;0.0487;49.8777;0.4289;31.0
CGFS;2018;41;10;28F0;0.0569;49.9046;0.5794;30.0
CGFS;2018;42;10;29F0;0.0473;50.0937;0.3303;38.0
CGFS;2018;43;10;29F0;0.0450;50.1064;0.5475;34.0
CGFS;2018;44;10;29F0;0.0336;50.1475;0.9183;29.0
CGFS;2018;45;10;28F0;0.0503;49.9839;0.8368;28.0
CGFS;2018;46;10;30F0;0.0465;50.5617;0.7318;44.0
CGFS;2018;47;10;30F0;0.0574;50.5462;0.3767;52.0
CGFS;2018;48;10;30F0;0.0625;50.5452;0.0526;65.0
CGFS;2018;49;10;29F0;0.0438;50.3571;0.0127;54.0
CGFS;2018;50;10;29E9;0.0539;50.2387;-0.0996;48.0
CGFS;2018;51;10;30F0;0.0397;50.8041;0.5799;14.0
CGFS;2018;52;10;30F0;0.0444;50.8647;0.8008;19.0
CGFS;2018;53;10;30F0;0.0547;50.7979;0.8792;40.0
CGFS;2018;54;10;30F1;0.0548;50.9895;1.0917;26.0
CGFS;2018;55;10;30F1;0.0470;50.6593;0.9966;41.0
CGFS;2018;56;10;29F1;0.0482;50.4201;1.3430;25.0
CGFS;2018;57;10;29F1;0.0592;50.4569;1.4321;28.0
CGFS;2018;58;10;29F1;0.0224;50.4896;1.5386;17.0
CGFS;2018;59;10;30F1;0.0412;50.5959;1.5217;27.0
CGFS;2018;60;10;30F1;0.0587;50.6637;1.5413;24.0
CGFS;2018;61;10;30F1;0.0410;50.5797;1.4347;27.0
CGFS;2018;62;10;29F1;0.0428;50.1923;1.1711;21.0
CGFS;2018;63;10;29F1;0.0561;50.3077;1.1854;31.0
CGFS;2018;64;10;29F1;0.0398;50.2107;1.4344;17.0
CGFS;2018;65;10;29F1;0.0460;50.1120;1.4039;16.0
CGFS;2018;66;10;29F1;0.0425;49.9892;1.1776;19.0
CGFS;2018;67;10;29F1;0.0376;50.0089;1.0327;23.0
CGFS;2018;68;10;29F0;0.0544;50.2974;0.4025;42.0
CGFS;2018;69;10;29F0;0.0344;50.3582;0.6456;38.0
CGFS;2018;70;10;29F0;0.0367;50.3852;0.7927;42.0
CGFS;2018;71;10;30F0;0.0599;50.5451;0.9235;38.0
CGFS;2018;72;10;30F1;0.0302;50.9187;1.6215;23.0
CGFS;2018;73;10;30F1;0.0439;50.7661;1.5583;16.0
CGFS;2018;74;10;30F1;0.0360;50.8642;1.3465;33.0
CGFS;2019;70;10;27E9;0.048934;49.452000;-0.919600;26
CGFS;2019;116;10;30F1;0.049873;51.019900;1.120300;28
CGFS;2019;69;10;28E9;0.036600;49.532400;-0.923600;28
CGFS;2019;115;10;30F0;0.038441;50.799000;0.881200;29
CGFS;2019;114;10;30F0;0.055211;50.803600;0.760900;30
CGFS;2019;66;10;27E8;0.048508;49.430100;-1.081400;16
CGFS;2019;113;10;30F0;0.043650;50.795600;0.547500;12
CGFS;2019;65;10;27E9;0.048945;49.424200;-0.980400;21
CGFS;2019;64;10;28E9;0.054043;49.660400;-0.641500;40
CGFS;2019;112;10;30F1;0.048676;50.585500;1.439100;22
CGFS;2019;63;10;28E9;0.038780;49.785300;-0.457800;42
CGFS;2019;111;10;30F1;0.038954;50.783800;1.562800;22
CGFS;2019;62;10;28E9;0.059437;49.834500;-0.305100;40
CGFS;2019;61;10;28E9;0.051364;49.903800;-0.118100;41
CGFS;2019;60;10;30E9;0.057708;50.575500;-0.444500;65
CGFS;2019;109;10;30F1;0.034776;50.591800;1.520000;28
CGFS;2019;59;10;30E9;0.054756;50.589000;-0.680300;31
CGFS;2019;58;10;30E9;0.037714;50.525400;-0.928000;28
CGFS;2019;108;10;29F1;0.042976;50.457700;1.534000;14
CGFS;2019;56;10;29E9;0.048298;50.286400;-0.968100;70
CGFS;2019;107;10;29F1;0.042879;50.446800;1.426600;24
CGFS;2019;55;10;29E9;0.038969;50.075300;-0.623900;53
CGFS;2019;106;10;29F1;0.050358;50.417800;1.340300;26
CGFS;2019;54;10;29E9;0.057903;50.080700;-0.480700;50
CGFS;2019;53;10;28E9;0.042775;49.965400;-0.571900;54
CGFS;2019;105;10;29F1;0.051343;50.307300;1.185600;31
CGFS;2019;117;10;30F1;0.037792;50.920400;1.624800;23
CGFS;2019;104;10;29F1;0.053005;50.218300;1.192400;26
CGFS;2019;51;10;29E9;0.046102;50.019700;-0.949600;61
CGFS;2019;103;10;29F1;0.049011;50.212100;1.438500;18
CGFS;2019;118;10;30F1;0.050506;50.838400;1.330100;29
CGFS;2019;102;10;29F1;0.044295;50.113300;1.405300;13
CGFS;2019;101;10;28F1;0.028038;49.997300;1.197700;14
CGFS;2019;100;10;29F0;0.052243;50.357100;0.013200;53
CGFS;2019;99;10;30E9;0.046186;50.757200;-0.103400;21
CGFS;2019;98;10;30E9;0.046961;50.767400;-0.226600;19
CGFS;2019;97;10;30E9;0.056649;50.561700;-0.120700;63
CGFS;2019;96;10;29F0;0.058405;50.238500;-0.101600;49
CGFS;2019;95;10;29E9;0.057473;50.333700;-0.211400;49
CGFS;2019;94;10;30F0;0.057280;50.546400;0.057900;65
CGFS;2019;93;10;30F0;0.038908;50.548100;0.384300;45
CGFS;2019;92;10;30F0;0.054144;50.534400;0.878400;35
CGFS;2019;91;10;30F0;0.055099;50.562900;0.680400;42
CGFS;2019;90;10;29F0;0.055159;50.372800;0.728800;40
CGFS;2019;87;10;29F1;0.052051;50.009300;1.036000;24
CGFS;2019;86;10;28F0;0.052106;49.980000;0.790300;28
CGFS;2019;85;10;29F0;0.055226;50.113700;0.604600;37
CGFS;2019;84;10;29F0;0.047124;50.156500;0.972400;33
CGFS;2019;83;10;29F0;0.054872;50.019200;0.174700;38
CGFS;2019;82;10;29F0;0.059339;50.093400;0.330000;37
CGFS;2019;81;10;28F0;0.056624;49.867400;0.360100;30
CGFS;2019;80;10;28F0;0.061839;49.844400;0.191600;33
CGFS;2019;78;10;28F0;0.051340;49.623100;0.060200;25
CGFS;2019;77;10;27E9;0.052852;49.440400;-0.210600;31
CGFS;2019;76;10;27E9;0.058002;49.359600;-0.151900;18
CGFS;2019;75;10;28E9;0.041394;49.557100;-0.285600;28
CGFS;2019;74;10;27E9;0.044161;49.469500;-0.281900;37
CGFS;2019;72;10;27E9;0.050027;49.416500;-0.577700;23
CGFS;2019;71;10;27E9;0.050808;49.460800;-0.665200;26
